,platform,name,appendix,version,major_version,release_datetime,release_year,deps_count,dir_deps_count,trans_deps_count,max_depth,own_vulns_count,dep_vulns_hist_count_with_test,dep_vulns_hist_count_wo_test,dep_vulns_count_with_test,dep_vulns_count_wo_test,dep_vulns_low_with_test,dep_vulns_low_wo_test,dep_vulns_medium_with_test,dep_vulns_medium_wo_test,dep_vulns_high_with_test,dep_vulns_high_wo_test,dep_vulns_critical_with_test,dep_vulns_critical_wo_test,dep_vulns_unknown_with_test,dep_vulns_unknown_wo_test
85,maven,commons-lang:commons-lang,B,2.6,2,2011-01-16 23:21:47.000,2011,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,maven,commons-logging:commons-logging,B,1.2,1,2014-07-05 20:12:28.000,2014,5.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0
87,maven,commons-validator:commons-validator,B,1.7,1,2020-08-03 18:52:11.000,2020,8.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,maven,dk.brics.automaton:automaton,D,1.11-8,1,2011-12-04 16:04:57.000,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,maven,dom4j:dom4j,B,1.6,1,2006-02-10 13:33:22.000,2006,18.0,12.0,6.0,3.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0
90,maven,edu.washington.cs.types.checker:checker-framework,B,1.7.5,1,2014-03-31 02:03:37.000,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,maven,groovy:groovy-all-1.0-jsr,B,05,05,2007-10-27 03:42:38.000,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,maven,icu4j:icu4j,D,2.6.1,2,2005-11-03 22:39:12.000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,maven,io.dropwizard:dropwizard-hibernate,B,2.1.4,2,2022-10-21 09:42:58.000,2022,136.0,35.0,101.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,maven,io.github.java-diff-utils:java-diff-utils,B,4.12,4,2022-07-23 01:37:56.000,2022,9.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,maven,io.micrometer:micrometer-core,F,1.9.5,1,2022-10-10 19:46:42.000,2022,86.0,26.0,60.0,4.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
96,maven,io.netty:netty-buffer,B,4.1.84.Final,4,2022-10-12 03:01:31.000,2022,34.0,9.0,25.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,maven,io.netty:netty-codec,B,4.1.84.Final,4,2022-10-12 03:03:04.000,2022,57.0,29.0,28.0,4.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
98,maven,io.netty:netty-common,B,4.1.84.Final,4,2022-10-12 03:01:45.000,2022,31.0,17.0,14.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,maven,io.netty:netty-handler,B,4.1.84.Final,4,2022-10-12 03:01:09.000,2022,57.0,24.0,33.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,maven,io.netty:netty-resolver,B,4.1.84.Final,4,2022-10-12 03:02:22.000,2022,34.0,9.0,25.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,maven,io.netty:netty-transport,B,4.1.84.Final,4,2022-10-12 03:02:58.000,2022,39.0,13.0,26.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,maven,io.perfmark:perfmark-api,B,0.25.0,0,2022-02-25 06:20:57.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,maven,io.projectreactor.netty:reactor-netty,B,1.0.24,1,2022-10-11 12:11:31.000,2022,31.0,4.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,maven,io.reactivex:rxjava,B,1.3.8,1,2018-03-31 17:36:57.000,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,maven,io.reactivex:rxjava-reactive-streams,B,1.2.1,1,2016-11-15 14:37:20.000,2016,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,maven,io.springfox:springfox-core,D,3.0.0,3,2020-07-14 05:13:50.000,2020,11.0,5.0,6.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0
107,maven,io.springfox:springfox-schema,D,3.0.0,3,2020-07-14 05:13:39.000,2020,13.0,2.0,11.0,5.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0
108,maven,io.springfox:springfox-spi,D,3.0.0,3,2020-07-14 05:13:42.000,2020,12.0,1.0,11.0,5.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0
109,maven,io.springfox:springfox-spring-web,D,3.0.0,3,2020-07-14 05:13:40.000,2020,15.0,8.0,7.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0
110,maven,io.springfox:springfox-swagger-common,D,3.0.0,3,2020-07-14 05:13:34.000,2020,21.0,11.0,10.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0
111,maven,io.springfox:springfox-swagger-ui,B,3.0.0,3,2020-07-14 05:13:49.000,2020,17.0,1.0,16.0,5.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0
112,maven,io.springfox:springfox-swagger2,B,3.0.0,3,2020-07-14 05:13:48.000,2020,24.0,13.0,11.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0
113,maven,io.swagger:swagger-annotations,B,1.6.8,1,2022-10-16 12:30:53.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,maven,io.swagger:swagger-models,D,1.6.8,1,2022-10-16 12:31:12.000,2022,18.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,maven,io.vavr:vavr,B,0.10.4,0,2021-07-14 15:36:35.000,2021,5.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,maven,io.vavr:vavr-match,B,0.10.4,0,2021-07-14 15:34:32.000,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,maven,isorelax:isorelax,D,20030108,20030108,2005-11-08 22:54:40.000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,maven,jakarta.activation:jakarta.activation-api,B,2.1.0,2,2021-12-02 07:15:57.000,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,maven,jakarta.annotation:jakarta.annotation-api,B,2.1.1,2,2022-06-14 13:30:18.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,maven,jakarta.persistence:jakarta.persistence-api,H,3.1.0,3,2022-02-25 12:15:26.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,maven,jakarta.servlet:jakarta.servlet-api,B,6.0.0,6,2022-05-12 09:19:33.000,2022,8.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,maven,jakarta.transaction:jakarta.transaction-api,D,2.0.1,2,2022-03-31 12:37:39.000,2022,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,maven,jakarta.validation:jakarta.validation-api,B,3.0.2,3,2022-05-26 20:01:39.000,2022,3.0,1.0,2.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
124,maven,jakarta.ws.rs:jakarta.ws.rs-api,B,3.1.0,3,2022-02-28 22:29:42.000,2022,16.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,maven,jakarta.xml.bind:jakarta.xml.bind-api,B,4.0.0,4,2022-03-15 14:24:29.000,2022,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,maven,javancss:ccl,D,29.50,29,2008-05-22 02:51:45.000,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,maven,javancss:javancss,D,30.51,30,2009-05-09 22:03:04.000,2009,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,maven,javancss:jhbasic,D,29.50,29,2008-05-22 02:52:43.000,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,maven,javax.activation:activation,B,1.1.1,1,2009-10-23 20:26:03.000,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,maven,javax.activation:javax.activation-api,D,1.2.0,1,2017-09-07 01:13:19.000,2017,,,,,0.0,,,,,,,,,,,,,,
131,maven,javax.annotation:javax.annotation-api,B,1.3.2,1,2018-02-21 11:24:24.000,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,maven,javax.annotation:jsr250-api,H,1.0,1,2007-05-15 22:25:59.000,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,maven,javax.cache:cache-api,B,1.1.1,1,2019-05-10 08:07:47.000,2019,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,maven,javax.inject:javax.inject,B,1,1,2009-10-14 01:35:00.000,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,maven,javax.jms:jms,D,1.1,1,2005-11-08 22:58:47.000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,maven,javax.mail:javax.mail-api,B,1.6.2,1,2018-08-30 00:31:11.000,2018,,,,,0.0,,,,,,,,,,,,,,
137,maven,javax.mail:mail,D,1.4.7,1,2013-03-09 02:38:18.000,2013,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,maven,javax.persistence:javax.persistence-api,F,2.2,2,2017-08-21 16:59:17.000,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,maven,javax.servlet:javax.servlet-api,B,4.0.1,4,2018-04-20 09:19:20.000,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,maven,javax.servlet:jstl,B,1.2,1,2011-06-23 19:20:02.000,2011,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,maven,javax.servlet:servlet-api,D,2.5,2,2006-07-17 13:09:57.000,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,maven,javax.transaction:javax.transaction-api,F,1.3,1,2018-03-14 02:55:19.000,2018,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,maven,javax.validation:validation-api,B,2.0.1.Final,2,2017-12-19 17:23:41.000,2017,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,maven,javax.ws.rs:javax.ws.rs-api,B,2.1.1,2,2018-08-24 18:05:49.000,2018,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,maven,javax.xml.bind:jaxb-api,B,2.3.1,2,2018-09-12 15:28:52.000,2018,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,maven,javax.xml.stream:stax-api,H,1.0-2,1,2008-10-04 19:59:03.000,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,maven,javax.xml:jsr173,B,1.0,1,2010-05-20 02:50:27.000,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,maven,jaxen:jaxen,D,1.2.0,1,2019-04-15 01:48:01.000,2019,9.0,6.0,3.0,2.0,0.0,5.0,5.0,9.0,9.0,0.0,0.0,3.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0
149,maven,jaxme:jaxme-api,D,0.3.1,0,2005-11-08 23:21:36.000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,maven,jdom:jdom,H,1.1,1,2008-09-26 20:33:16.000,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,maven,joda-time:joda-time,B,2.12.0,2,2022-10-13 10:17:13.000,2022,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,maven,junit:junit,B,4.13.2,4,2021-02-13 17:31:54.000,2021,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,maven,junitperf:junitperf,D,1.8,1,2005-11-08 23:32:01.000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,maven,log4j:log4j,B,1.2.17,1,2012-05-26 11:43:39.000,2012,6.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,maven,logkit:logkit,D,1.3,1,2007-01-04 20:20:06.000,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,maven,maven-plugins:maven-cobertura-plugin,D,1.0,1,2012-11-27 16:38:50.000,2012,,,,,0.0,,,,,,,,,,,,,,
157,maven,maven-plugins:maven-findbugs-plugin,D,1.1,1,2012-11-27 16:38:49.000,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,maven,msv:msv,D,20050913,20050913,2005-11-08 23:21:20.000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,maven,msv:xsdlib,D,20050913,20050913,2005-11-08 23:21:20.000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,maven,mysql:mysql-connector-java,B,8.0.31,8,2022-09-03 23:54:30.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,maven,net.bytebuddy:byte-buddy,B,1.12.18,1,2022-10-11 12:58:44.000,2022,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,maven,net.bytebuddy:byte-buddy-agent,B,1.12.18,1,2022-10-11 12:58:41.000,2022,9.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,maven,net.bytebuddy:byte-buddy-dep,B,1.12.18,1,2022-10-11 12:58:45.000,2022,14.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,maven,net.java.dev.jna:jna,B,5.12.1,5,2022-06-29 19:25:04.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,maven,net.javacrumbs.json-unit:json-unit-fluent,B,2.36.0,2,2022-10-05 17:25:33.000,2022,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,maven,net.jcip:jcip-annotations,B,1.0,1,2008-08-14 08:48:05.000,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,maven,net.jodah:typetools,B,0.6.3,0,2021-04-09 20:56:28.000,2021,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,maven,net.minidev:accessors-smart,B,2.4.8,2,2022-02-13 08:37:17.000,2022,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,maven,net.minidev:json-smart,B,2.4.8,2,2022-02-13 08:37:47.000,2022,7.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,maven,net.sf.jopt-simple:jopt-simple,D,5.0.4,5,2017-07-13 17:12:39.000,2017,10.0,5.0,5.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
171,maven,net.sourceforge.cobertura:cobertura,D,2.1.1,2,2015-02-26 23:26:07.000,2015,30.0,25.0,5.0,2.0,0.0,3.0,1.0,17.0,9.0,0.0,0.0,8.0,5.0,7.0,2.0,2.0,2.0,0.0,0.0
172,maven,org.apache.ant:ant-junit,D,1.10.12,1,2021-10-13 07:13:43.000,2021,9.0,5.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
173,maven,org.apache.camel:camel-snakeyaml,B,3.19.0,3,2022-09-29 14:19:38.000,2022,8.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,maven,org.apache.commons:commons-collections4,B,4.4,4,2019-07-05 20:10:18.000,2019,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,maven,org.apache.commons:commons-compress,B,1.21,1,2021-07-09 19:11:50.000,2021,42.0,16.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,maven,org.apache.commons:commons-digester3,B,3.2,3,2011-12-10 15:58:17.000,2011,6.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
177,maven,org.apache.commons:commons-exec,F,1.3,1,2014-11-03 01:27:15.000,2014,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
