,platform,name,appendix,version,major_version,release_datetime,release_year,deps_count,dir_deps_count,trans_deps_count,max_depth,own_vulns_count,dep_vulns_hist_count_with_test,dep_vulns_hist_count_wo_test,dep_vulns_count_with_test,dep_vulns_count_wo_test,dep_vulns_low_with_test,dep_vulns_low_wo_test,dep_vulns_medium_with_test,dep_vulns_medium_wo_test,dep_vulns_high_with_test,dep_vulns_high_wo_test,dep_vulns_critical_with_test,dep_vulns_critical_wo_test,dep_vulns_unknown_with_test,dep_vulns_unknown_wo_test
178,maven,org.apache.commons:commons-lang3,B,3.12.0,3,2021-02-26 21:40:52.000,2021,18.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,maven,org.apache.commons:commons-math3,B,3.6.1,3,2016-03-17 18:35:11.000,2016,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,maven,org.apache.commons:commons-pool2,B,2.11.1,2,2021-08-14 15:59:50.000,2021,21.0,4.0,17.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,maven,org.apache.commons:commons-text,B,1.10.0,1,2022-09-24 16:57:11.000,2022,28.0,10.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,maven,org.apache.flink:flink-connector-kafka-0.10_2.11,B,1.11.6,1,2021-12-15 00:44:02.000,2021,37.0,35.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,maven,org.apache.flink:flink-metrics-core,B,1.14.6,1,2022-09-10 10:47:41.000,2022,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,maven,org.apache.geronimo.specs:geronimo-jms_1.1_spec,D,1.1.1,1,2008-02-07 02:26:55.000,2008,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,maven,org.apache.geronimo.specs:geronimo-jta_1.1_spec,B,1.1.1,1,2008-02-07 02:26:54.000,2008,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,maven,org.apache.httpcomponents:httpclient,B,4.5.13,4,2020-10-03 16:47:41.000,2020,7.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,maven,org.apache.httpcomponents:httpcore,B,4.4.15,4,2021-12-03 09:33:25.000,2021,5.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,maven,org.apache.httpcomponents:httpmime,B,4.5.13,4,2020-10-03 16:47:58.000,2020,6.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,maven,org.apache.logging.log4j:log4j-api,B,2.19.0,2,2022-09-13 19:17:05.000,2022,63.0,14.0,49.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
190,maven,org.apache.logging.log4j:log4j-core,B,2.19.0,2,2022-09-13 19:18:16.000,2022,141.0,57.0,84.0,4.0,0.0,11.0,1.0,18.0,7.0,3.0,0.0,4.0,1.0,9.0,6.0,2.0,0.0,0.0,0.0
191,maven,org.apache.logging.log4j:log4j-to-slf4j,B,2.19.0,2,2022-09-13 19:19:25.000,2022,16.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,maven,org.apache.lucene:lucene-core,B,9.4.1,9,2022-10-24 08:10:45.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,maven,org.apache.maven.plugin-tools:maven-plugin-annotations,F,3.6.4,3,2022-01-11 00:07:06.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,maven,org.apache.maven.plugin-tools:maven-plugin-tools-api,B,3.6.4,3,2022-01-11 00:06:43.000,2022,37.0,8.0,29.0,4.0,0.0,9.0,2.0,9.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
195,maven,org.apache.maven:maven-aether-provider,B,3.3.9,3,2015-11-10 17:41:30.000,2015,30.0,17.0,13.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
196,maven,org.apache.maven:maven-archiver,B,3.6.0,3,2022-06-23 14:19:09.000,2022,44.0,7.0,37.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
197,maven,org.apache.maven:maven-artifact,B,3.8.6,3,2022-06-06 18:36:13.000,2022,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,maven,org.apache.maven:maven-core,B,3.8.6,3,2022-06-06 18:38:12.000,2022,43.0,28.0,15.0,3.0,0.0,2.0,2.0,8.0,2.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
199,maven,org.apache.maven:maven-model,B,3.8.6,3,2022-06-06 18:36:05.000,2022,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,maven,org.apache.maven:maven-plugin-registry,B,2.0.11,2,2010-02-12 06:54:35.000,2010,4.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
201,maven,org.apache.maven:maven-profile,B,2.0.11,2,2010-02-12 06:54:03.000,2010,5.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
202,maven,org.apache.struts:struts2-jfreechart-plugin,B,6.0.3,6,2022-09-02 14:45:43.000,2022,25.0,8.0,17.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
203,maven,org.apache.struts:struts2-spring-plugin,B,6.0.3,6,2022-09-02 14:45:07.000,2022,27.0,14.0,13.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
204,maven,org.apache.tomcat.embed:tomcat-embed-core,B,8.5.83,8,2022-10-03 23:45:05.000,2022,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,maven,org.apache.tomcat.embed:tomcat-embed-el,B,8.5.83,8,2022-10-03 23:45:25.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,maven,org.apache.tomcat.embed:tomcat-embed-websocket,B,8.5.83,8,2022-10-03 23:45:30.000,2022,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,maven,org.apache.tomcat:tomcat-juli,D,8.5.83,8,2022-10-03 23:42:01.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,maven,org.apache.tomcat:tomcat-util,D,8.5.83,8,2022-10-03 23:44:12.000,2022,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,maven,org.apiguardian:apiguardian-api,B,1.1.2,1,2021-06-27 14:53:35.000,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,maven,org.aspectj:aspectjrt,B,1.9.9.1,1,2022-03-31 14:06:06.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,maven,org.aspectj:aspectjweaver,B,1.9.9.1,1,2022-03-31 14:06:14.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,maven,org.assertj:assertj-core,B,3.23.1,3,2022-05-31 19:22:12.000,2022,49.0,19.0,30.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
213,maven,org.bouncycastle:bcpkix-jdk15on,D,1.70,1,2021-12-01 04:38:39.000,2021,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,maven,org.bouncycastle:bcprov-jdk15on,B,1.70,1,2021-12-01 04:36:38.000,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,maven,org.ccil.cowan.tagsoup:tagsoup,D,1.2.1,1,2011-08-22 19:05:03.000,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,maven,org.checkerframework:checker-qual,B,3.26.0,3,2022-10-03 23:14:12.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,maven,org.codehaus.jackson:jackson-core-asl,H,1.9.13,1,2013-07-15 05:07:30.000,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,maven,org.codehaus.jackson:jackson-mapper-asl,F,1.9.13,1,2013-07-15 05:07:50.000,2013,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,maven,org.codehaus.mojo:animal-sniffer-annotations,B,1.22,1,2022-08-16 05:46:18.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,maven,org.codehaus.plexus:plexus-archiver,B,4.5.0,4,2022-09-14 21:26:58.000,2022,28.0,16.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,maven,org.codehaus.plexus:plexus-classworlds,B,2.6.0,2,2018-12-28 20:21:23.000,2018,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,maven,org.codehaus.plexus:plexus-compiler-api,B,2.12.1,2,2022-07-18 11:32:44.000,2022,11.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,maven,org.codehaus.woodstox:stax2-api,D,4.2.1,4,2020-05-14 06:15:53.000,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,maven,org.dom4j:dom4j,B,2.1.3,2,2020-04-12 12:15:10.000,2020,7.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,maven,org.easybatch:easybatch-opencsv,B,5.3.0,5,2020-01-14 00:49:18.000,2020,16.0,5.0,11.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
226,maven,org.eclipse.aether:aether-spi,B,1.1.0,1,2016-02-03 13:00:24.000,2016,4.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,maven,org.eclipse.jetty.toolchain.setuid:jetty-setuid-java,B,1.0.4,1,2020-02-26 21:49:15.000,2020,5.0,2.0,3.0,2.0,0.0,5.0,5.0,8.0,8.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0
228,maven,org.eclipse.jetty:jetty-continuation,D,9.4.49.v20220914,9,2022-09-14 03:10:16.000,2022,11.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,maven,org.eclipse.jetty:jetty-http,D,11.0.12,11,2022-09-14 04:38:42.000,2022,14.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,maven,org.eclipse.jetty:jetty-io,D,11.0.12,11,2022-09-14 04:38:27.000,2022,14.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,maven,org.eclipse.jetty:jetty-jmx,D,11.0.12,11,2022-09-14 04:38:18.000,2022,14.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,maven,org.eclipse.jetty:jetty-security,B,11.0.12,11,2022-09-14 04:39:41.000,2022,18.0,6.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,maven,org.eclipse.jetty:jetty-server,B,11.0.12,11,2022-09-14 04:39:34.000,2022,20.0,11.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,maven,org.eclipse.jetty:jetty-servlet,D,11.0.12,11,2022-09-14 04:40:14.000,2022,23.0,9.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,maven,org.eclipse.jetty:jetty-util,B,11.0.12,11,2022-09-14 04:38:10.000,2022,15.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,maven,org.eclipse.jetty:jetty-webapp,D,11.0.12,11,2022-09-14 04:40:22.000,2022,23.0,8.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,maven,org.eclipse.jetty:jetty-xml,D,11.0.12,11,2022-09-14 04:39:10.000,2022,13.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,maven,org.ehcache:ehcache,B,3.8.2.1,3,2022-10-14 16:41:43.000,2022,9.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,maven,org.glassfish.hk2.external:aopalliance-repackaged,F,3.0.3,3,2022-03-04 15:49:49.000,2022,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,maven,org.glassfish.hk2.external:jakarta.inject,B,2.6.1,2,2019-08-23 19:36:35.000,2019,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,maven,org.glassfish.hk2:hk2-locator,B,3.0.3,3,2022-03-04 15:50:11.000,2022,10.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,maven,org.glassfish.hk2:hk2-utils,B,3.0.3,3,2022-03-04 15:50:15.000,2022,13.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,maven,org.glassfish.hk2:osgi-resource-locator,B,1.0.3,1,2019-01-03 13:15:26.000,2019,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,maven,org.glassfish.jaxb:jaxb-runtime,B,2.3.7,2,2022-10-18 11:06:36.000,2022,9.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,maven,org.glassfish.jaxb:txw2,D,2.3.7,2,2022-10-18 11:06:34.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,maven,org.glassfish.jersey.media:jersey-media-json-jettison,B,2.37,2,2022-09-05 15:44:49.000,2022,17.0,6.0,11.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
247,maven,org.glassfish:jakarta.el,D,3.0.4,3,2021-08-25 14:45:55.000,2021,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,maven,org.hamcrest:hamcrest,D,2.2,2,2019-10-16 22:53:28.000,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,maven,org.hamcrest:hamcrest-core,B,2.2,2,2019-10-16 22:52:39.000,2019,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,maven,org.hamcrest:hamcrest-library,H,2.2,2,2019-10-16 22:53:03.000,2019,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,maven,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,F,1.0.2.Final,1,2018-01-23 17:56:07.000,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,maven,org.hibernate.validator:hibernate-validator,B,6.2.5.Final,6,2022-09-12 16:20:29.000,2022,34.0,24.0,10.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
253,maven,org.hibernate:hibernate-commons-annotations,B,3.2.0.Final,3,2010-03-09 17:41:53.000,2010,7.0,6.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
254,maven,org.hibernate:hibernate-core,B,6.1.4.Final,6,2022-10-05 12:07:59.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,maven,org.hibernate:hibernate-hikaricp,B,6.1.4.Final,6,2022-10-05 12:05:26.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,maven,org.hibernate:hibernate-validator,B,6.2.5.Final,6,2022-09-12 16:20:29.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,maven,org.jacoco:org.jacoco.agent,B,0.8.8,0,2022-04-05 09:20:27.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,maven,org.jacoco:org.jacoco.ant,B,0.8.8,0,2022-04-05 09:20:43.000,2022,9.0,4.0,5.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
259,maven,org.jacoco:org.jacoco.core,F,0.8.8,0,2022-04-05 09:19:49.000,2022,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,maven,org.javassist:javassist,B,3.29.2-GA,3,2022-09-13 23:36:13.000,2022,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,maven,org.jboss.logging:jboss-logging,B,3.5.0.Final,3,2022-04-28 18:10:16.000,2022,16.0,7.0,9.0,3.0,0.0,5.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0
262,maven,org.jboss.spec.javax.transaction:jboss-transaction-api_1.1_spec,B,1.0.1.Final,1,2012-03-17 17:49:51.000,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,maven,org.jboss.spec.javax.transaction:jboss-transaction-api_1.2_spec,B,1.1.1.Final,1,2018-01-19 21:35:08.000,2018,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,maven,org.jboss:jandex,H,2.4.3.Final,2,2022-06-27 15:05:48.129,2022,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
